symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
WALM34.SA,Walmart Inc.,EQUITY,BRL,brazil,"{'raw': 1895009484800, 'fmt': '1.895T', 'longFmt': '1,895,009,484,800'}",370741761075,walmart
PGCO34.SA,The Procter & Gamble Company,EQUITY,BRL,brazil,"{'raw': 1784760107008, 'fmt': '1.785T', 'longFmt': '1,784,760,107,008'}",349172450310,"procter,&"
MSCD34.SA,Mastercard Incorporated,EQUITY,BRL,brazil,"{'raw': 1692603514880, 'fmt': '1.693T', 'longFmt': '1,692,603,514,880'}",331142832235,mastercard
CHVX34.SA,Chevron Corporation,EQUITY,BRL,brazil,"{'raw': 1633255817216, 'fmt': '1.633T', 'longFmt': '1,633,255,817,216'}",319531982725,"chevron,corporation"
HOME34.SA,"The Home Depot, Inc.",EQUITY,BRL,brazil,"{'raw': 1631619121152, 'fmt': '1.632T', 'longFmt': '1,631,619,121,152'}",319211777689,"home,depot"
LILY34.SA,Eli Lilly and Company,EQUITY,BRL,brazil,"{'raw': 1570322513920, 'fmt': '1.57T', 'longFmt': '1,570,322,513,920'}",307219641346,"eli,lilly"
COCA34.SA,The Coca-Cola Company,EQUITY,BRL,brazil,"{'raw': 1427472777216, 'fmt': '1.427T', 'longFmt': '1,427,472,777,216'}",279272360142,"coca-cola,company"
PFIZ34.SA,Pfizer Inc.,EQUITY,BRL,brazil,"{'raw': 1390114373632, 'fmt': '1.39T', 'longFmt': '1,390,114,373,632'}",271963520558,"pfizer,inc"
ULEV34.SA,Unilever PLC,EQUITY,BRL,brazil,"{'raw': 972950470656, 'fmt': '972.95B', 'longFmt': '972,950,470,656'}",190349111085,unilever
PEPB34.SA,"PepsiCo, Inc.",EQUITY,BRL,brazil,"{'raw': 1264469016576, 'fmt': '1.264T', 'longFmt': '1,264,469,016,576'}",247382123304,"pepsico,inc"
ABBV34.SA,AbbVie Inc.,EQUITY,BRL,brazil,"{'raw': 1252380639232, 'fmt': '1.252T', 'longFmt': '1,252,380,639,232'}",245017139729,abbvie
COWC34.SA,Costco Wholesale Corporation,EQUITY,BRL,brazil,"{'raw': 1239710302208, 'fmt': '1.24T', 'longFmt': '1,239,710,302,208'}",242538300916,costco
N1VS34.SA,Novartis AG,EQUITY,BRL,brazil,"{'raw': 1001763766272, 'fmt': '1.002T', 'longFmt': '1,001,763,766,272'}",195986176253,novartis
MRCK34.SA,"Merck & Co., Inc.",EQUITY,BRL,brazil,"{'raw': 1164901089280, 'fmt': '1.165T', 'longFmt': '1,164,901,089,280'}",227902543381,"merck,&"
TMOS34.SA,Thermo Fisher Scientific Inc.,EQUITY,BRL,brazil,"{'raw': 1156806344704, 'fmt': '1.157T', 'longFmt': '1,156,806,344,704'}",226318878559,"thermo,fisher"
DISB34.SA,The Walt Disney Company,EQUITY,BRL,brazil,"{'raw': 1109540995072, 'fmt': '1.11T', 'longFmt': '1,109,540,995,072'}",217071833042,"walt,disney"
AVGO34.SA,Broadcom Inc.,EQUITY,BRL,brazil,"{'raw': 1099838521344, 'fmt': '1.1T', 'longFmt': '1,099,838,521,344'}",215173630302,broadcom
DHER34.SA,Danaher Corporation,EQUITY,BRL,brazil,"{'raw': 1065902211072, 'fmt': '1.066T', 'longFmt': '1,065,902,211,072'}",208534292855,"danaher,corporation"
ORCL34.SA,Oracle Corporation,EQUITY,BRL,brazil,"{'raw': 1046337290240, 'fmt': '1.046T', 'longFmt': '1,046,337,290,240'}",204706590006,"oracle,corporation"
CSCO34.SA,"Cisco Systems, Inc.",EQUITY,BRL,brazil,"{'raw': 996016324608, 'fmt': '996.016B', 'longFmt': '996,016,324,608'}",194861740380,"cisco,systems"
MCDC34.SA,McDonald's Corporation,EQUITY,BRL,brazil,"{'raw': 994407284736, 'fmt': '994.407B', 'longFmt': '994,407,284,736'}",194546946032,mcdonald's
ACNB34.SA,Accenture plc,EQUITY,BRL,brazil,"{'raw': 983574118400, 'fmt': '983.574B', 'longFmt': '983,574,118,400'}",192427533333,accenture
ADBE34.SA,Adobe Inc.,EQUITY,BRL,brazil,"{'raw': 978402541568, 'fmt': '978.403B', 'longFmt': '978,402,541,568'}",191415760296,"adobe,inc"
ABTT34.SA,Abbott Laboratories,EQUITY,BRL,brazil,"{'raw': 949490286592, 'fmt': '949.49B', 'longFmt': '949,490,286,592'}",185759334609,"abbott,laboratories"
T1MU34.SA,"T-Mobile US, Inc.",EQUITY,BRL,brazil,"{'raw': 941264797696, 'fmt': '941.265B', 'longFmt': '941,264,797,696'}",184150090823,t-mobile
VERZ34.SA,Verizon Communications Inc.,EQUITY,BRL,brazil,"{'raw': 937028026368, 'fmt': '937.028B', 'longFmt': '937,028,026,368'}",183321204173,verizon
SSFO34.SA,"Salesforce, Inc.",EQUITY,BRL,brazil,"{'raw': 922099580928, 'fmt': '922.1B', 'longFmt': '922,099,580,928'}",180400586520,salesforce
UPSS34.SA,"United Parcel Service, Inc.",EQUITY,BRL,brazil,"{'raw': 919928373248, 'fmt': '919.928B', 'longFmt': '919,928,373,248'}",179975809038,"united,parcel"
NIKE34.SA,"NIKE, Inc.",EQUITY,BRL,brazil,"{'raw': 896293011456, 'fmt': '896.293B', 'longFmt': '896,293,011,456'}",175351760596,"nike,inc"
NEXT34.SA,"NextEra Energy, Inc.",EQUITY,BRL,brazil,"{'raw': 893949640704, 'fmt': '893.95B', 'longFmt': '893,949,640,704'}",174893300939,nextera
N1VO34.SA,Novo Nordisk A/S,EQUITY,BRL,brazil,"{'raw': 1348320362496, 'fmt': '1.348T', 'longFmt': '1,348,320,362,496'}",263786893783,nordisk
WFCO34.SA,Wells Fargo & Company,EQUITY,BRL,brazil,"{'raw': 868266541056, 'fmt': '868.267B', 'longFmt': '868,266,541,056'}",169868630788,"wells,fargo"
JDCO34.SA,"JD.com, Inc.",EQUITY,BRL,brazil,"{'raw': 458386636800, 'fmt': '458.387B', 'longFmt': '458,386,636,800'}",89679270918,jdcom
CMCS34.SA,Comcast Corporation,EQUITY,BRL,brazil,"{'raw': 838646169600, 'fmt': '838.646B', 'longFmt': '838,646,169,600'}",164073668406,comcast
QCOM34.SA,QUALCOMM Incorporated,EQUITY,BRL,brazil,"{'raw': 820736098304, 'fmt': '820.736B', 'longFmt': '820,736,098,304'}",160569722159,qualcomm
TEXA34.SA,Texas Instruments Incorporated,EQUITY,BRL,brazil,"{'raw': 810890428416, 'fmt': '810.89B', 'longFmt': '810,890,428,416'}",158643504363,"texas,instruments"
BMYB34.SA,Bristol-Myers Squibb Company,EQUITY,BRL,brazil,"{'raw': 793206390784, 'fmt': '793.206B', 'longFmt': '793,206,390,784'}",155183779593,bristol-myers
L1IN34.SA,Linde plc,EQUITY,BRL,brazil,"{'raw': 790825467904, 'fmt': '790.825B', 'longFmt': '790,825,467,904'}",154717973195,linde
L1YG34.SA,Lloyds Banking Group plc,EQUITY,BRL,brazil,"{'raw': 723291144192, 'fmt': '723.291B', 'longFmt': '723,291,144,192'}",141505483069,lloyds
PHMO34.SA,Philip Morris International Inc.,EQUITY,BRL,brazil,"{'raw': 771982163968, 'fmt': '771.982B', 'longFmt': '771,982,163,968'}",151031448277,"philip,morris"
A1MD34.SA,"Advanced Micro Devices, Inc.",EQUITY,BRL,brazil,"{'raw': 770977759232, 'fmt': '770.978B', 'longFmt': '770,977,759,232'}",150834945418,"advanced,micro"
UPAC34.SA,Union Pacific Corporation,EQUITY,BRL,brazil,"{'raw': 760113987584, 'fmt': '760.114B', 'longFmt': '760,113,987,584'}",148709545063,"union,pacific"
COPH34.SA,ConocoPhillips,EQUITY,BRL,brazil,"{'raw': 720740024320, 'fmt': '720.74B', 'longFmt': '720,740,024,320'}",141006379143,conocophillips
ITLC34.SA,Intel Corporation,EQUITY,BRL,brazil,"{'raw': 719171354624, 'fmt': '719.171B', 'longFmt': '719,171,354,624'}",140699482861,"intel,corporation"
SCHW34.SA,The Charles Schwab Corporation,EQUITY,BRL,brazil,"{'raw': 712415313920, 'fmt': '712.415B', 'longFmt': '712,415,313,920'}",139377723551,"charles,schwab"
CVSH34.SA,CVS Health Corporation,EQUITY,BRL,brazil,"{'raw': 695073308672, 'fmt': '695.073B', 'longFmt': '695,073,308,672'}",135984914376,cvs
HONB34.SA,Honeywell International Inc.,EQUITY,BRL,brazil,"{'raw': 686614183936, 'fmt': '686.614B', 'longFmt': '686,614,183,936'}",134329961814,"honeywell,international"
INTU34.SA,Intuit Inc.,EQUITY,BRL,brazil,"{'raw': 684680282112, 'fmt': '684.68B', 'longFmt': '684,680,282,112'}",133951611113,"intuit,inc"
GSGI34.SA,"The Goldman Sachs Group, Inc.",EQUITY,BRL,brazil,"{'raw': 600592678912, 'fmt': '600.593B', 'longFmt': '600,592,678,912'}",117500618996,"goldman,sachs"
RYTT34.SA,Raytheon Technologies Corporation,EQUITY,BRL,brazil,"{'raw': 704083722240, 'fmt': '704.084B', 'longFmt': '704,083,722,240'}",137747721698,"raytheon,technologies"
LOWC34.SA,"Lowe's Companies, Inc.",EQUITY,BRL,brazil,"{'raw': 673895350272, 'fmt': '673.895B', 'longFmt': '673,895,350,272'}",131841635065,lowe's
AMGN34.SA,Amgen Inc.,EQUITY,BRL,brazil,"{'raw': 674676670464, 'fmt': '674.677B', 'longFmt': '674,676,670,464'}",131994493415,amgen
ABUD34.SA,Anheuser-Busch InBev SA/NV,EQUITY,BRL,brazil,"{'raw': 520068759552, 'fmt': '520.069B', 'longFmt': '520,068,759,552'}",101746829946,anheuser-busch
ATTB34.SA,AT&T Inc.,EQUITY,BRL,brazil,"{'raw': 656100032512, 'fmt': '656.1B', 'longFmt': '656,100,032,512'}",128360139327,"at&t,inc"
T1OW34.SA,American Tower Corporation,EQUITY,BRL,brazil,"{'raw': 647532511232, 'fmt': '647.533B', 'longFmt': '647,532,511,232'}",126683979945,"american,tower"
SPGI34.SA,S&P Global Inc.,EQUITY,BRL,brazil,"{'raw': 640872349696, 'fmt': '640.872B', 'longFmt': '640,872,349,696'}",125380978542,"s&p,global"
IBMB34.SA,International Business Machines Corporation,EQUITY,BRL,brazil,"{'raw': 622351155200, 'fmt': '622.351B', 'longFmt': '622,351,155,200'}",121757471472,"international,business"
AXPB34.SA,American Express Company,EQUITY,BRL,brazil,"{'raw': 609320173568, 'fmt': '609.32B', 'longFmt': '609,320,173,568'}",119208075748,"american,express"
MDTC34.SA,Medtronic plc,EQUITY,BRL,brazil,"{'raw': 611657515008, 'fmt': '611.658B', 'longFmt': '611,657,515,008'}",119665355824,medtronic
DEEC34.SA,Deere & Company,EQUITY,BRL,brazil,"{'raw': 598462824448, 'fmt': '598.463B', 'longFmt': '598,462,824,448'}",117083931903,"deere,&"
LMTB34.SA,Lockheed Martin Corporation,EQUITY,BRL,brazil,"{'raw': 585399926784, 'fmt': '585.4B', 'longFmt': '585,399,926,784'}",114528292090,"lockheed,martin"
PYPL34.SA,"PayPal Holdings, Inc.",EQUITY,BRL,brazil,"{'raw': 559271313408, 'fmt': '559.271B', 'longFmt': '559,271,313,408'}",109416461139,paypal
BLAK34.SA,"BlackRock, Inc.",EQUITY,BRL,brazil,"{'raw': 543902498816, 'fmt': '543.902B', 'longFmt': '543,902,498,816'}",106409689176,"blackrock,inc"
CATP34.SA,Caterpillar Inc.,EQUITY,BRL,brazil,"{'raw': 537108381696, 'fmt': '537.108B', 'longFmt': '537,108,381,696'}",105080480554,"caterpillar,inc"
NFLX34.SA,"Netflix, Inc.",EQUITY,BRL,brazil,"{'raw': 525227458560, 'fmt': '525.227B', 'longFmt': '525,227,458,560'}",102756083552,netflix
SBUB34.SA,Starbucks Corporation,EQUITY,BRL,brazil,"{'raw': 504236376064, 'fmt': '504.236B', 'longFmt': '504,236,376,064'}",98649364850,starbucks
P1LD34.SA,"Prologis, Inc.",EQUITY,BRL,brazil,"{'raw': 502766993408, 'fmt': '502.767B', 'longFmt': '502,766,993,408'}",98361893194,prologis
BOEI34.SA,The Boeing Company,EQUITY,BRL,brazil,"{'raw': 497150427136, 'fmt': '497.15B', 'longFmt': '497,150,427,136'}",97263061928,"boeing,company"
ELCI34.SA,The Estée Lauder Companies Inc.,EQUITY,BRL,brazil,"{'raw': 492189483008, 'fmt': '492.189B', 'longFmt': '492,189,483,008'}",96292497307,estee
N1OW34.SA,"ServiceNow, Inc.",EQUITY,BRL,brazil,"{'raw': 478598561792, 'fmt': '478.599B', 'longFmt': '478,598,561,792'}",93633554380,servicenow
PETR3.SA,Petróleo Brasileiro S.A. - Petrobras,EQUITY,BRL,brazil,"{'raw': 467449511936, 'fmt': '467.45B', 'longFmt': '467,449,511,936'}",91452341879,petroleo
BOAC34.SA,Bank of America Corporation,EQUITY,BRL,brazil,"{'raw': 1426451202048, 'fmt': '1.426T', 'longFmt': '1,426,451,202,048'}",279072498041,"bank,of,america"
B1PP34.SA,BP p.l.c.,EQUITY,BRL,brazil,"{'raw': 566421553152, 'fmt': '566.422B', 'longFmt': '566,421,553,152'}",110815341987,"bp,plc"
A1MT34.SA,"Applied Materials, Inc.",EQUITY,BRL,brazil,"{'raw': 452952588288, 'fmt': '452.953B', 'longFmt': '452,952,588,288'}",88616147630,"applied,materials"
MDLZ34.SA,"Mondelez International, Inc.",EQUITY,BRL,brazil,"{'raw': 450532114432, 'fmt': '450.532B', 'longFmt': '450,532,114,432'}",88142603435,mondelez
C1IC34.SA,Cigna Corporation,EQUITY,BRL,brazil,"{'raw': 445699817472, 'fmt': '445.7B', 'longFmt': '445,699,817,472'}",87197207489,cigna
DUKB34.SA,Duke Energy Corporation,EQUITY,BRL,brazil,"{'raw': 440948260864, 'fmt': '440.948B', 'longFmt': '440,948,260,864'}",86267607675,"duke,energy"
GEOO34.SA,General Electric Company,EQUITY,BRL,brazil,"{'raw': 439210311680, 'fmt': '439.21B', 'longFmt': '439,210,311,680'}",85927593366,"general,electric"
C1BL34.SA,Chubb Limited,EQUITY,BRL,brazil,"{'raw': 421088165888, 'fmt': '421.088B', 'longFmt': '421,088,165,888'}",82382156628,"chubb,limited"
MOOO34.SA,"Altria Group, Inc.",EQUITY,BRL,brazil,"{'raw': 414602788864, 'fmt': '414.603B', 'longFmt': '414,602,788,864'}",81113350262,altria
MMMC34.SA,3M Company,EQUITY,BRL,brazil,"{'raw': 414526996480, 'fmt': '414.527B', 'longFmt': '414,526,996,480'}",81098522155,"3m,company"
B1AM34.SA,Brookfield Asset Management Inc.,EQUITY,BRL,brazil,"{'raw': 411762753536, 'fmt': '411.763B', 'longFmt': '411,762,753,536'}",80557722594,"brookfield,asset"
JPMC34.SA,JPMorgan Chase & Co.,EQUITY,BRL,brazil,"{'raw': 1747751403520, 'fmt': '1.748T', 'longFmt': '1,747,751,403,520'}",341932026441,jpmorgan
S1YK34.SA,Stryker Corporation,EQUITY,BRL,brazil,"{'raw': 410446954496, 'fmt': '410.447B', 'longFmt': '410,446,954,496'}",80300298208,"stryker,corporation"
I1SR34.SA,"Intuitive Surgical, Inc.",EQUITY,BRL,brazil,"{'raw': 406859382784, 'fmt': '406.859B', 'longFmt': '406,859,382,784'}",79598421693,"intuitive,surgical"
GILD34.SA,"Gilead Sciences, Inc.",EQUITY,BRL,brazil,"{'raw': 406090252288, 'fmt': '406.09B', 'longFmt': '406,090,252,288'}",79447948148,"gilead,sciences"
BKNG34.SA,Booking Holdings Inc.,EQUITY,BRL,brazil,"{'raw': 404407943168, 'fmt': '404.408B', 'longFmt': '404,407,943,168'}",79118819322,"booking,holdings"
Z1TS34.SA,Zoetis Inc.,EQUITY,BRL,brazil,"{'raw': 392272216064, 'fmt': '392.272B', 'longFmt': '392,272,216,064'}",76744572188,zoetis
C1HI34.SA,China Petroleum & Chemical Corporation,EQUITY,BRL,brazil,"{'raw': 359416954880, 'fmt': '359.417B', 'longFmt': '359,416,954,880'}",70316732386,"china,petroleum"
CPRL34.SA,Canadian Pacific Railway Limited,EQUITY,BRL,brazil,"{'raw': 390714130432, 'fmt': '390.714B', 'longFmt': '390,714,130,432'}",76439746584,"canadian,pacific"
B1DX34.SA,"Becton, Dickinson and Company",EQUITY,BRL,brazil,"{'raw': 390362038272, 'fmt': '390.362B', 'longFmt': '390,362,038,272'}",76370862883,becton
TGTB34.SA,Target Corporation,EQUITY,BRL,brazil,"{'raw': 388225925120, 'fmt': '388.226B', 'longFmt': '388,225,925,120'}",75952951332,"target,corporation"
TJXC34.SA,"The TJX Companies, Inc.",EQUITY,BRL,brazil,"{'raw': 386190278656, 'fmt': '386.19B', 'longFmt': '386,190,278,656'}",75554695196,tjx
C1CI34.SA,Crown Castle Inc.,EQUITY,BRL,brazil,"{'raw': 386029191168, 'fmt': '386.029B', 'longFmt': '386,029,191,168'}",75523179861,"crown,castle"
NOCG34.SA,Northrop Grumman Corporation,EQUITY,BRL,brazil,"{'raw': 385420591104, 'fmt': '385.421B', 'longFmt': '385,420,591,104'}",75404112669,"northrop,grumman"
VRTX34.SA,Vertex Pharmaceuticals Incorporated,EQUITY,BRL,brazil,"{'raw': 388284317696, 'fmt': '388.284B', 'longFmt': '388,284,317,696'}",75964375321,"vertex,pharmaceuticals"
P1GR34.SA,The Progressive Corporation,EQUITY,BRL,brazil,"{'raw': 375321362432, 'fmt': '375.321B', 'longFmt': '375,321,362,432'}",73428288350,"progressive,corporation"
AIRB34.SA,"Airbnb, Inc.",EQUITY,BRL,brazil,"{'raw': 373723791360, 'fmt': '373.724B', 'longFmt': '373,723,791,360'}",73115737771,airbnb
W1MC34.SA,"Waste Management, Inc.",EQUITY,BRL,brazil,"{'raw': 369828954112, 'fmt': '369.829B', 'longFmt': '369,828,954,112'}",72353747484,"waste,management"
E1OG34.SA,"EOG Resources, Inc.",EQUITY,BRL,brazil,"{'raw': 368198320128, 'fmt': '368.198B', 'longFmt': '368,198,320,128'}",72034728440,eog
USBC34.SA,U.S. Bancorp,EQUITY,BRL,brazil,"{'raw': 358863601664, 'fmt': '358.864B', 'longFmt': '358,863,601,664'}",70208473748,bancorp
OXYP34.SA,Occidental Petroleum Corporation,EQUITY,BRL,brazil,"{'raw': 358400229376, 'fmt': '358.4B', 'longFmt': '358,400,229,376'}",70117819079,"occidental,petroleum"
CHCM34.SA,"Charter Communications, Inc.",EQUITY,BRL,brazil,"{'raw': 353214300160, 'fmt': '353.214B', 'longFmt': '353,214,300,160'}",69103238125,"charter,communications"
COLG34.SA,Colgate-Palmolive Company,EQUITY,BRL,brazil,"{'raw': 349105291264, 'fmt': '349.105B', 'longFmt': '349,105,291,264'}",68299347059,colgate-palmolive
P1IO34.SA,Pioneer Natural Resources Company,EQUITY,BRL,brazil,"{'raw': 342643539968, 'fmt': '342.644B', 'longFmt': '342,643,539,968'}",67035162856,"pioneer,natural"
T1AM34.SA,Atlassian Corporation Plc,EQUITY,BRL,brazil,"{'raw': 341454716928, 'fmt': '341.455B', 'longFmt': '341,454,716,928'}",66802580196,atlassian
REGN34.SA,"Regeneron Pharmaceuticals, Inc.",EQUITY,BRL,brazil,"{'raw': 336863199232, 'fmt': '336.863B', 'longFmt': '336,863,199,232'}",65904290573,regeneron
MUTC34.SA,"Micron Technology, Inc.",EQUITY,BRL,brazil,"{'raw': 332436668416, 'fmt': '332.437B', 'longFmt': '332,436,668,416'}",65038279166,"micron,technology"
GDBR34.SA,General Dynamics Corporation,EQUITY,BRL,brazil,"{'raw': 327658176512, 'fmt': '327.658B', 'longFmt': '327,658,176,512'}",64103409700,"general,dynamics"
L1RC34.SA,Lam Research Corporation,EQUITY,BRL,brazil,"{'raw': 326247579648, 'fmt': '326.248B', 'longFmt': '326,247,579,648'}",63827438963,"lam,research"
FDMO34.SA,Ford Motor Company,EQUITY,BRL,brazil,"{'raw': 320975929344, 'fmt': '320.976B', 'longFmt': '320,975,929,344'}",62796087440,"ford,motor"
VALE3.SA,Vale S.A.,EQUITY,BRL,brazil,"{'raw': 334148861952, 'fmt': '334.149B', 'longFmt': '334,148,861,952'}",65373254611,"vale,sa"
H1UM34.SA,Humana Inc.,EQUITY,BRL,brazil,"{'raw': 322735964160, 'fmt': '322.736B', 'longFmt': '322,735,964,160'}",63140422607,"humana,inc"
S1HW34.SA,The Sherwin-Williams Company,EQUITY,BRL,brazil,"{'raw': 320429326336, 'fmt': '320.429B', 'longFmt': '320,429,326,336'}",62689149420,sherwin-williams
ATVI34.SA,"Activision Blizzard, Inc.",EQUITY,BRL,brazil,"{'raw': 317361389568, 'fmt': '317.361B', 'longFmt': '317,361,389,568'}",62088934862,activision
H1CA34.SA,"HCA Healthcare, Inc.",EQUITY,BRL,brazil,"{'raw': 312773509120, 'fmt': '312.774B', 'longFmt': '312,773,509,120'}",61191356834,hca
EQIX34.SA,"Equinix, Inc.",EQUITY,BRL,brazil,"{'raw': 312205508608, 'fmt': '312.206B', 'longFmt': '312,205,508,608'}",61080232583,equinix
E1TN34.SA,Eaton Corporation plc,EQUITY,BRL,brazil,"{'raw': 310570450944, 'fmt': '310.57B', 'longFmt': '310,570,450,944'}",60760348085,"eaton,corporation"
P1SA34.SA,Public Storage,EQUITY,BRL,brazil,"{'raw': 308611252224, 'fmt': '308.611B', 'longFmt': '308,611,252,224'}",60377048270,"public,storage"
A1BB34.SA,ABB Ltd,EQUITY,BRL,brazil,"{'raw': 306452889600, 'fmt': '306.453B', 'longFmt': '306,452,889,600'}",59954783808,"abb,ltd"
B1SX34.SA,Boston Scientific Corporation,EQUITY,BRL,brazil,"{'raw': 306239078400, 'fmt': '306.239B', 'longFmt': '306,239,078,400'}",59912953548,"boston,scientific"
FDXB34.SA,FedEx Corporation,EQUITY,BRL,brazil,"{'raw': 303611772928, 'fmt': '303.612B', 'longFmt': '303,611,772,928'}",59398944586,fedex
F1NI34.SA,"Fidelity National Information Services, Inc.",EQUITY,BRL,brazil,"{'raw': 296888172544, 'fmt': '296.888B', 'longFmt': '296,888,172,544'}",58083531937,"fidelity,national"
GMCO34.SA,General Motors Company,EQUITY,BRL,brazil,"{'raw': 293185191936, 'fmt': '293.185B', 'longFmt': '293,185,191,936'}",57359076696,"general,motors"
U1BE34.SA,"Uber Technologies, Inc.",EQUITY,BRL,brazil,"{'raw': 292478320640, 'fmt': '292.478B', 'longFmt': '292,478,320,640'}",57220783611,"uber,technologies"
UBSG34.SA,UBS Group AG,EQUITY,BRL,brazil,"{'raw': 288080592896, 'fmt': '288.081B', 'longFmt': '288,080,592,896'}",56360407269,ubs
DGCO34.SA,Dollar General Corporation,EQUITY,BRL,brazil,"{'raw': 288704430080, 'fmt': '288.704B', 'longFmt': '288,704,430,080'}",56482455468,"dollar,general"
E1WL34.SA,Edwards Lifesciences Corporation,EQUITY,BRL,brazil,"{'raw': 286821744640, 'fmt': '286.822B', 'longFmt': '286,821,744,640'}",56114124797,lifesciences
C1NC34.SA,Centene Corporation,EQUITY,BRL,brazil,"{'raw': 286157897728, 'fmt': '286.158B', 'longFmt': '286,157,897,728'}",55984249050,centene
S1NP34.SA,"Synopsys, Inc.",EQUITY,BRL,brazil,"{'raw': 282962132992, 'fmt': '282.962B', 'longFmt': '282,962,132,992'}",55359026086,synopsys
M1RN34.SA,"Moderna, Inc.",EQUITY,BRL,brazil,"{'raw': 281996656640, 'fmt': '281.997B', 'longFmt': '281,996,656,640'}",55170139220,"moderna,inc"
MCOR34.SA,Moody's Corporation,EQUITY,BRL,brazil,"{'raw': 281107333120, 'fmt': '281.107B', 'longFmt': '281,107,333,120'}",54996150978,moody's
E1MR34.SA,Emerson Electric Co.,EQUITY,BRL,brazil,"{'raw': 270697119744, 'fmt': '270.697B', 'longFmt': '270,697,119,744'}",52959485267,"emerson,electric"
SLBG34.SA,Schlumberger Limited,EQUITY,BRL,brazil,"{'raw': 270046920704, 'fmt': '270.047B', 'longFmt': '270,046,920,704'}",52832279604,schlumberger
M1PC34.SA,Marathon Petroleum Corporation,EQUITY,BRL,brazil,"{'raw': 269323223040, 'fmt': '269.323B', 'longFmt': '269,323,223,040'}",52690694589,"marathon,petroleum"
C1DN34.SA,"Cadence Design Systems, Inc.",EQUITY,BRL,brazil,"{'raw': 268666716160, 'fmt': '268.667B', 'longFmt': '268,666,716,160'}",52562254854,"cadence,design"
METB34.SA,"MetLife, Inc.",EQUITY,BRL,brazil,"{'raw': 268213649408, 'fmt': '268.214B', 'longFmt': '268,213,649,408'}",52473616371,metlife
M1CK34.SA,McKesson Corporation,EQUITY,BRL,brazil,"{'raw': 269927907328, 'fmt': '269.928B', 'longFmt': '269,927,907,328'}",52808995695,"mckesson,corporation"
K1LA34.SA,KLA Corporation,EQUITY,BRL,brazil,"{'raw': 265161277440, 'fmt': '265.161B', 'longFmt': '265,161,277,440'}",51876446928,kla
INGG34.SA,ING Groep N.V.,EQUITY,BRL,brazil,"{'raw': 237604421632, 'fmt': '237.604B', 'longFmt': '237,604,421,632'}",46485193040,groep
S2NW34.SA,Snowflake Inc.,EQUITY,BRL,brazil,"{'raw': 258955395072, 'fmt': '258.955B', 'longFmt': '258,955,395,072'}",50662321206,"snowflake,inc"
VLOE34.SA,Valero Energy Corporation,EQUITY,BRL,brazil,"{'raw': 248192679936, 'fmt': '248.193B', 'longFmt': '248,192,679,936'}",48556691659,valero
A1DM34.SA,Archer-Daniels-Midland Company,EQUITY,BRL,brazil,"{'raw': 254640144384, 'fmt': '254.64B', 'longFmt': '254,640,144,384'}",49818080767,archer-daniels-midland
