symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
AXISBANK.NS,Axis Bank Limited,EQUITY,INR,india,"{'raw': 2315747065856, 'fmt': '2.316T', 'longFmt': '2,315,747,065,856'}",28994680918,"axis,bank"
WIPRO.NS,Wipro Limited,EQUITY,INR,india,"{'raw': 2295484645376, 'fmt': '2.295T', 'longFmt': '2,295,484,645,376'}",28740982047,wipro
TITAN.NS,Titan Company Limited,EQUITY,INR,india,"{'raw': 2211563700224, 'fmt': '2.212T', 'longFmt': '2,211,563,700,224'}",27690236452,"titan,company"
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,EQUITY,INR,india,"{'raw': 2122687315968, 'fmt': '2.123T', 'longFmt': '2,122,687,315,968'}",26577445491,"sun,pharmaceutical"
NESTLEIND.NS,Nestlé India Limited,EQUITY,INR,india,"{'raw': 1900353421312, 'fmt': '1.9T', 'longFmt': '1,900,353,421,312'}",23793678461,"nestle,india"
ULTRACEMCO.NS,UltraTech Cement Limited,EQUITY,INR,india,"{'raw': 1882285146112, 'fmt': '1.882T', 'longFmt': '1,882,285,146,112'}",23567451736,ultratech
ONGC.NS,Oil and Natural Gas Corporation Limited,EQUITY,INR,india,"{'raw': 1734823247872, 'fmt': '1.735T', 'longFmt': '1,734,823,247,872'}",21721131492,"oil,and"
TATAMOTORS.NS,Tata Motors Limited,EQUITY,INR,india,"{'raw': 1665946484736, 'fmt': '1.666T', 'longFmt': '1,665,946,484,736'}",20858748981,"tata,motors"
POWERGRID.NS,Power Grid Corporation of India Limited,EQUITY,INR,india,"{'raw': 1595634221056, 'fmt': '1.596T', 'longFmt': '1,595,634,221,056'}",19978393056,"power,grid"
JSWSTEEL.NS,JSW Steel Limited,EQUITY,INR,india,"{'raw': 1583788457984, 'fmt': '1.584T', 'longFmt': '1,583,788,457,984'}",19830076288,"jsw,steel"
M&M.NS,Mahindra & Mahindra Limited,EQUITY,INR,india,"{'raw': 1575681130496, 'fmt': '1.576T', 'longFmt': '1,575,681,130,496'}",19728567200,mahindra
NTPC.NS,NTPC Limited,EQUITY,INR,india,"{'raw': 1551476588544, 'fmt': '1.551T', 'longFmt': '1,551,476,588,544'}",19425510367,ntpc
COALINDIA.NS,Coal India Limited,EQUITY,INR,india,"{'raw': 1395242041344, 'fmt': '1.395T', 'longFmt': '1,395,242,041,344'}",17469350771,"coal,india"
PIDILITIND.NS,Pidilite Industries Limited,EQUITY,INR,india,"{'raw': 1368384733184, 'fmt': '1.368T', 'longFmt': '1,368,384,733,184'}",17133079556,pidilite
TATASTEEL.NS,Tata Steel Limited,EQUITY,INR,india,"{'raw': 1309715595264, 'fmt': '1.31T', 'longFmt': '1,309,715,595,264'}",16398503246,"tata,steel"
SBILIFE.NS,SBI Life Insurance Company Limited,EQUITY,INR,india,"{'raw': 1308430565376, 'fmt': '1.308T', 'longFmt': '1,308,430,565,376'}",16382413824,sbi
HINDZINC.NS,Hindustan Zinc Limited,EQUITY,INR,india,"{'raw': 1197878149120, 'fmt': '1.198T', 'longFmt': '1,197,878,149,120'}",14998224644,"hindustan,zinc"
BAJAJ-AUTO.NS,Bajaj Auto Limited,EQUITY,INR,india,"{'raw': 1163174871040, 'fmt': '1.163T', 'longFmt': '1,163,174,871,040'}",14563716709,"bajaj,auto"
GRASIM.NS,Grasim Industries Limited,EQUITY,INR,india,"{'raw': 1081677381632, 'fmt': '1.082T', 'longFmt': '1,081,677,381,632'}",13543314379,grasim
DABUR.NS,Dabur India Limited,EQUITY,INR,india,"{'raw': 1035310399488, 'fmt': '1.035T', 'longFmt': '1,035,310,399,488'}",12962769175,dabur
SIEMENS.NS,Siemens Limited,EQUITY,INR,india,"{'raw': 1034510794752, 'fmt': '1.035T', 'longFmt': '1,034,510,794,752'}",12952757597,"siemens,limited"
IOC.NS,Indian Oil Corporation Limited,EQUITY,INR,india,"{'raw': 1010371854336, 'fmt': '1.01T', 'longFmt': '1,010,371,854,336'}",12650522139,"indian,oil"
VEDL.NS,Vedanta Limited,EQUITY,INR,india,"{'raw': 1003383685120, 'fmt': '1.003T', 'longFmt': '1,003,383,685,120'}",12563025650,"vedanta,limited"
HINDALCO.NS,Hindalco Industries Limited,EQUITY,INR,india,"{'raw': 972320342016, 'fmt': '972.32B', 'longFmt': '972,320,342,016'}",12174092103,hindalco
EICHERMOT.NS,Eicher Motors Limited,EQUITY,INR,india,"{'raw': 957096001536, 'fmt': '957.096B', 'longFmt': '957,096,001,536'}",11983473317,eicher
DLF.NS,DLF Limited,EQUITY,INR,india,"{'raw': 947548651520, 'fmt': '947.549B', 'longFmt': '947,548,651,520'}",11863934196,dlf
GODREJCP.NS,Godrej Consumer Products Limited,EQUITY,INR,india,"{'raw': 945616781312, 'fmt': '945.617B', 'longFmt': '945,616,781,312'}",11839745907,godrej
DIVISLAB.NS,Divi's Laboratories Limited,EQUITY,INR,india,"{'raw': 938273603584, 'fmt': '938.274B', 'longFmt': '938,273,603,584'}",11747804477,divi's
BRITANNIA.NS,Britannia Industries Limited,EQUITY,INR,india,"{'raw': 877963837440, 'fmt': '877.964B', 'longFmt': '877,963,837,440'}",10992686420,"britannia,industries"
INDUSINDBK.NS,IndusInd Bank Limited,EQUITY,INR,india,"{'raw': 854031400960, 'fmt': '854.031B', 'longFmt': '854,031,400,960'}",10693036528,indusind
DRREDDY.BO,Dr. Reddy's Laboratories Limited,EQUITY,INR,india,"{'raw': 704357466112, 'fmt': '704.357B', 'longFmt': '704,357,466,112'}",8819020126,reddy's
CIPLA.NS,Cipla Limited,EQUITY,INR,india,"{'raw': 831851462656, 'fmt': '831.851B', 'longFmt': '831,851,462,656'}",10415329068,cipla
HAVELLS.NS,Havells India Limited,EQUITY,INR,india,"{'raw': 823262904320, 'fmt': '823.263B', 'longFmt': '823,262,904,320'}",10307794652,havells
AMBUJACEM.NS,Ambuja Cements Limited,EQUITY,INR,india,"{'raw': 794260013056, 'fmt': '794.26B', 'longFmt': '794,260,013,056'}",9944659321,ambuja
SHREECEM.NS,Shree Cement Limited,EQUITY,INR,india,"{'raw': 787499253760, 'fmt': '787.499B', 'longFmt': '787,499,253,760'}",9860010155,"shree,cement"
INDIGO.NS,InterGlobe Aviation Limited,EQUITY,INR,india,"{'raw': 765666656256, 'fmt': '765.667B', 'longFmt': '765,666,656,256'}",9586651631,interglobe
BPCL.BO,Bharat Petroleum Corporation Limited,EQUITY,INR,india,"{'raw': 724746436608, 'fmt': '724.746B', 'longFmt': '724,746,436,608'}",9074303487,"bharat,petroleum"
TATACONSUM.NS,Tata Consumer Products Limited,EQUITY,INR,india,"{'raw': 746219503616, 'fmt': '746.22B', 'longFmt': '746,219,503,616'}",9343160451,"tata,consumer"
HAL.NS,Hindustan Aeronautics Limited,EQUITY,INR,india,"{'raw': 744160362496, 'fmt': '744.16B', 'longFmt': '744,160,362,496'}",9317378646,"hindustan,aeronautics"
TATAPOWER.NS,The Tata Power Company Limited,EQUITY,INR,india,"{'raw': 740844371968, 'fmt': '740.844B', 'longFmt': '740,844,371,968'}",9275860257,"tata,power"
BEL.NS,Bharat Electronics Limited,EQUITY,INR,india,"{'raw': 722936332288, 'fmt': '722.936B', 'longFmt': '722,936,332,288'}",9051639787,"bharat,electronics"
SRF.NS,SRF Limited,EQUITY,INR,india,"{'raw': 714384211968, 'fmt': '714.384B', 'longFmt': '714,384,211,968'}",8944561599,srf
MARICO.NS,Marico Limited,EQUITY,INR,india,"{'raw': 675103440896, 'fmt': '675.103B', 'longFmt': '675,103,440,896'}",8452740432,marico
VBL.NS,Varun Beverages Limited,EQUITY,INR,india,"{'raw': 668484435968, 'fmt': '668.484B', 'longFmt': '668,484,435,968'}",8369866124,varun
ABB.NS,ABB India Limited,EQUITY,INR,india,"{'raw': 655007612928, 'fmt': '655.008B', 'longFmt': '655,007,612,928'}",8201127409,"abb,india"
NYKAA.NS,FSN E-Commerce Ventures Limited,EQUITY,INR,india,"{'raw': 651377901568, 'fmt': '651.378B', 'longFmt': '651,377,901,568'}",8155681029,fsn
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,EQUITY,INR,india,"{'raw': 650666049536, 'fmt': '650.666B', 'longFmt': '650,666,049,536'}",8146768172,cholamandalam
BERGEPAINT.NS,Berger Paints India Limited,EQUITY,INR,india,"{'raw': 643082223616, 'fmt': '643.082B', 'longFmt': '643,082,223,616'}",8051813668,"berger,paints"
HEROMOTOCO.BO,Hero MotoCorp Limited,EQUITY,INR,india,"{'raw': 559945613312, 'fmt': '559.946B', 'longFmt': '559,945,613,312'}",7010888463,motocorp
BATAINDIA.NS,Bata India Limited,EQUITY,INR,india,"{'raw': 240270245888, 'fmt': '240.27B', 'longFmt': '240,270,245,888'}",3008341980,"bata,india"
TATAELXSI.NS,Tata Elxsi Limited,EQUITY,INR,india,"{'raw': 608437338112, 'fmt': '608.437B', 'longFmt': '608,437,338,112'}",7618036847,elxsi
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,EQUITY,INR,india,"{'raw': 604968189952, 'fmt': '604.968B', 'longFmt': '604,968,189,952'}",7574600824,"apollo,hospitals"
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,EQUITY,INR,india,"{'raw': 601521782784, 'fmt': '601.522B', 'longFmt': '601,521,782,784'}",7531449532,"bajaj,holdings"
MCDOWELL-N.NS,United Spirits Limited,EQUITY,INR,india,"{'raw': 593885528064, 'fmt': '593.886B', 'longFmt': '593,885,528,064'}",7435838586,"united,spirits"
GAIL.NS,GAIL (India) Limited,EQUITY,INR,india,"{'raw': 586286497792, 'fmt': '586.286B', 'longFmt': '586,286,497,792'}",7340693714,"gail,india"
NAUKRI.NS,Info Edge (India) Limited,EQUITY,INR,india,"{'raw': 583265615872, 'fmt': '583.266B', 'longFmt': '583,265,615,872'}",7302870279,"info,edge"
UPL.NS,UPL Limited,EQUITY,INR,india,"{'raw': 581683707904, 'fmt': '581.684B', 'longFmt': '581,683,707,904'}",7283063748,upl
IRCTC.NS,Indian Railway Catering & Tourism Corporation Limited,EQUITY,INR,india,"{'raw': 580639981568, 'fmt': '580.64B', 'longFmt': '580,639,981,568'}",7269995606,"indian,railway"
MOTHERSON.NS,Samvardhana Motherson International Limited,EQUITY,INR,india,"{'raw': 567637704704, 'fmt': '567.638B', 'longFmt': '567,637,704,704'}",7107198522,samvardhana
PAGEIND.NS,Page Industries Limited,EQUITY,INR,india,"{'raw': 555909840896, 'fmt': '555.91B', 'longFmt': '555,909,840,896'}",6960357931,"page,industries"
MINDTREE.NS,Mindtree Limited,EQUITY,INR,india,"{'raw': 550832963584, 'fmt': '550.833B', 'longFmt': '550,832,963,584'}",6896792077,mindtree
INDUSTOWER.NS,Indus Towers Limited,EQUITY,INR,india,"{'raw': 537775276032, 'fmt': '537.775B', 'longFmt': '537,775,276,032'}",6733301215,"indus,towers"
ZOMATO.NS,Zomato Limited,EQUITY,INR,india,"{'raw': 531731644416, 'fmt': '531.732B', 'longFmt': '531,731,644,416'}",6657630961,zomato
JSWENERGY.NS,JSW Energy Limited,EQUITY,INR,india,"{'raw': 532172505088, 'fmt': '532.173B', 'longFmt': '532,172,505,088'}",6663150827,"jsw,energy"
LODHA.NS,Macrotech Developers Limited,EQUITY,INR,india,"{'raw': 523417026560, 'fmt': '523.417B', 'longFmt': '523,417,026,560'}",6553526460,macrotech
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,EQUITY,INR,india,"{'raw': 522559062016, 'fmt': '522.559B', 'longFmt': '522,559,062,016'}",6542784178,"torrent,pharmaceuticals"
PIIND.NS,PI Industries Limited,EQUITY,INR,india,"{'raw': 518860374016, 'fmt': '518.86B', 'longFmt': '518,860,374,016'}",6496474164,"pi,industries"
BOSCHLTD.NS,Bosch Limited,EQUITY,INR,india,"{'raw': 510681677824, 'fmt': '510.682B', 'longFmt': '510,681,677,824'}",6394071493,"bosch,limited"
PAYTM.NS,One97 Communications Limited,EQUITY,INR,india,"{'raw': 502748774400, 'fmt': '502.749B', 'longFmt': '502,748,774,400'}",6294746309,one97
BIOCON.BO,Biocon Limited,EQUITY,INR,india,"{'raw': 369120018432, 'fmt': '369.12B', 'longFmt': '369,120,018,432'}",4621626132,biocon
PEL.NS,Piramal Enterprises Limited,EQUITY,INR,india,"{'raw': 485427511296, 'fmt': '485.428B', 'longFmt': '485,427,511,296'}",6077872668,piramal
TRENT.NS,Trent Limited,EQUITY,INR,india,"{'raw': 484884283392, 'fmt': '484.884B', 'longFmt': '484,884,283,392'}",6071071096,"trent,limited"
BANDHANBNK.NS,Bandhan Bank Limited,EQUITY,INR,india,"{'raw': 481873788928, 'fmt': '481.874B', 'longFmt': '481,873,788,928'}",6033377720,bandhan
MUTHOOTFIN.BO,Muthoot Finance Limited,EQUITY,INR,india,"{'raw': 420849516544, 'fmt': '420.85B', 'longFmt': '420,849,516,544'}",5269313573,muthoot
IDBI.NS,IDBI Bank Limited,EQUITY,INR,india,"{'raw': 470955130880, 'fmt': '470.955B', 'longFmt': '470,955,130,880'}",5896668918,idbi
SCHAEFFLER.NS,Schaeffler India Limited,EQUITY,INR,india,"{'raw': 469537226752, 'fmt': '469.537B', 'longFmt': '469,537,226,752'}",5878915823,schaeffler
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,EQUITY,INR,india,"{'raw': 461178896384, 'fmt': '461.179B', 'longFmt': '461,178,896,384'}",5774264013,"procter,&"
AUROPHARMA.BO,Aurobindo Pharma Limited,EQUITY,INR,india,"{'raw': 329192243200, 'fmt': '329.192B', 'longFmt': '329,192,243,200'}",4121704046,aurobindo
TVSMOTOR.NS,TVS Motor Company Limited,EQUITY,INR,india,"{'raw': 452282843136, 'fmt': '452.283B', 'longFmt': '452,282,843,136'}",5662879558,tvs
LUPIN.BO,Lupin Limited,EQUITY,INR,india,"{'raw': 304441327616, 'fmt': '304.441B', 'longFmt': '304,441,327,616'}",3811806255,"lupin,limited"
AUBANK.NS,AU Small Finance Bank Limited,EQUITY,INR,india,"{'raw': 440883085312, 'fmt': '440.883B', 'longFmt': '440,883,085,312'}",5520147070,"au,small"
ASHOKLEY.NS,Ashok Leyland Limited,EQUITY,INR,india,"{'raw': 437981052928, 'fmt': '437.981B', 'longFmt': '437,981,052,928'}",5483811710,"ashok,leyland"
CANBK.NS,Canara Bank,EQUITY,INR,india,"{'raw': 437386772480, 'fmt': '437.387B', 'longFmt': '437,386,772,480'}",5476370927,"canara,bank"
ACC.NS,ACC Limited,EQUITY,INR,india,"{'raw': 429910196224, 'fmt': '429.91B', 'longFmt': '429,910,196,224'}",5382759260,"acc,limited"
COLPAL.NS,Colgate-Palmolive (India) Limited,EQUITY,INR,india,"{'raw': 428812107776, 'fmt': '428.812B', 'longFmt': '428,812,107,776'}",5369010468,colgate-palmolive
UBL.NS,United Breweries Limited,EQUITY,INR,india,"{'raw': 427542872064, 'fmt': '427.543B', 'longFmt': '427,542,872,064'}",5353118800,"united,breweries"
ASTRAL.NS,Astral Limited,EQUITY,INR,india,"{'raw': 427600642048, 'fmt': '427.601B', 'longFmt': '427,600,642,048'}",5353842118,"astral,limited"
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,EQUITY,INR,india,"{'raw': 425421012992, 'fmt': '425.421B', 'longFmt': '425,421,012,992'}",5326551724,"star,health"
YESBANK.NS,Yes Bank Limited,EQUITY,INR,india,"{'raw': 419671244800, 'fmt': '419.671B', 'longFmt': '419,671,244,800'}",5254560833,"yes,bank"
MPHASIS.NS,Mphasis Limited,EQUITY,INR,india,"{'raw': 415579209728, 'fmt': '415.579B', 'longFmt': '415,579,209,728'}",5203325855,mphasis
JINDALSTEL.NS,Jindal Steel & Power Limited,EQUITY,INR,india,"{'raw': 415584649216, 'fmt': '415.585B', 'longFmt': '415,584,649,216'}",5203393961,jindal
PATANJALI.NS,Patanjali Foods Limited,EQUITY,INR,india,"{'raw': 415368511488, 'fmt': '415.369B', 'longFmt': '415,368,511,488'}",5200687774,patanjali
DELHIVERY.NS,Delhivery Limited,EQUITY,INR,india,"{'raw': 410912292864, 'fmt': '410.912B', 'longFmt': '410,912,292,864'}",5144892977,delhivery
BALKRISIND.NS,Balkrishna Industries Limited,EQUITY,INR,india,"{'raw': 405008777216, 'fmt': '405.009B', 'longFmt': '405,008,777,216'}",5070977067,balkrishna
TIINDIA.NS,Tube Investments of India Limited,EQUITY,INR,india,"{'raw': 402986401792, 'fmt': '402.986B', 'longFmt': '402,986,401,792'}",5045655592,"tube,investments"
ABBOTINDIA.NS,Abbott India Limited,EQUITY,INR,india,"{'raw': 401696751616, 'fmt': '401.697B', 'longFmt': '401,696,751,616'}",5029508321,"abbott,india"
CONCOR.NS,Container Corporation of India Limited,EQUITY,INR,india,"{'raw': 432088023040, 'fmt': '432.088B', 'longFmt': '432,088,023,040'}",5410027088,"container,corporation"
GLAND.NS,Gland Pharma Limited,EQUITY,INR,india,"{'raw': 394309959680, 'fmt': '394.31B', 'longFmt': '394,309,959,680'}",4937020813,"gland,pharma"
ZYDUSLIFE.NS,Zydus Lifesciences Limited,EQUITY,INR,india,"{'raw': 393749594112, 'fmt': '393.75B', 'longFmt': '393,749,594,112'}",4930004667,zydus
JUBLFOOD.NS,Jubilant FoodWorks Limited,EQUITY,INR,india,"{'raw': 390892191744, 'fmt': '390.892B', 'longFmt': '390,892,191,744'}",4894228104,foodworks
INDHOTEL.NS,The Indian Hotels Company Limited,EQUITY,INR,india,"{'raw': 389899812864, 'fmt': '389.9B', 'longFmt': '389,899,812,864'}",4881802866,"indian,hotels"
LTTS.NS,L&T Technology Services Limited,EQUITY,INR,india,"{'raw': 390193545216, 'fmt': '390.194B', 'longFmt': '390,193,545,216'}",4885480589,l&t
PNB.NS,Punjab National Bank,EQUITY,INR,india,"{'raw': 387587211264, 'fmt': '387.587B', 'longFmt': '387,587,211,264'}",4852847568,"punjab,national"
HONAUT.NS,Honeywell Automation India Limited,EQUITY,INR,india,"{'raw': 382396628992, 'fmt': '382.397B', 'longFmt': '382,396,628,992'}",4787858054,"honeywell,automation"
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,EQUITY,INR,india,"{'raw': 370112102400, 'fmt': '370.112B', 'longFmt': '370,112,102,400'}",4634047677,fluorochemicals
MAXHEALTH.NS,Max Healthcare Institute Limited,EQUITY,INR,india,"{'raw': 367880503296, 'fmt': '367.881B', 'longFmt': '367,880,503,296'}",4606106584,"max,healthcare"
MRF.NS,MRF Limited,EQUITY,INR,india,"{'raw': 365728137216, 'fmt': '365.728B', 'longFmt': '365,728,137,216'}",4579157541,"mrf,limited"
POLYCAB.NS,Polycab India Limited,EQUITY,INR,india,"{'raw': 362136076288, 'fmt': '362.136B', 'longFmt': '362,136,076,288'}",4534182569,polycab
SRTRANSFIN.NS,Shriram Transport Finance Company Limited,EQUITY,INR,india,"{'raw': 361739321344, 'fmt': '361.739B', 'longFmt': '361,739,321,344'}",4529214935,shriram
NMDC.NS,NMDC Limited,EQUITY,INR,india,"{'raw': 360904622080, 'fmt': '360.905B', 'longFmt': '360,904,622,080'}",4518763950,nmdc
OBEROIRLTY.NS,Oberoi Realty Limited,EQUITY,INR,india,"{'raw': 358766084096, 'fmt': '358.766B', 'longFmt': '358,766,084,096'}",4491988043,oberoi
NHPC.NS,NHPC Limited,EQUITY,INR,india,"{'raw': 352579485696, 'fmt': '352.579B', 'longFmt': '352,579,485,696'}",4414527750,nhpc
PETRONET.BO,Petronet LNG Limited,EQUITY,INR,india,"{'raw': 323849977856, 'fmt': '323.85B', 'longFmt': '323,849,977,856'}",4054815360,petronet
CGPOWER.NS,CG Power and Industrial Solutions Limited,EQUITY,INR,india,"{'raw': 348250570752, 'fmt': '348.251B', 'longFmt': '348,250,570,752'}",4360326880,"cg,power"
ALKEM.NS,Alkem Laboratories Limited,EQUITY,INR,india,"{'raw': 347324350464, 'fmt': '347.324B', 'longFmt': '347,324,350,464'}",4348729990,alkem
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,EQUITY,INR,india,"{'raw': 341941485568, 'fmt': '341.941B', 'longFmt': '341,941,485,568'}",4281332971,"hindustan,petroleum"
BHARATFORG.NS,Bharat Forge Limited,EQUITY,INR,india,"{'raw': 340903165952, 'fmt': '340.903B', 'longFmt': '340,903,165,952'}",4268332524,"bharat,forge"
BANKBARODA.NS,Bank of Baroda,EQUITY,INR,india,"{'raw': 657796956160, 'fmt': '657.797B', 'longFmt': '657,796,956,160'}",8236051827,"bank,of,baroda"
CUMMINSIND.NS,Cummins India Limited,EQUITY,INR,india,"{'raw': 336215900160, 'fmt': '336.216B', 'longFmt': '336,215,900,160'}",4209644865,"cummins,india"
IOB.NS,Indian Overseas Bank,EQUITY,INR,india,"{'raw': 337407868928, 'fmt': '337.408B', 'longFmt': '337,407,868,928'}",4224569100,"indian,overseas"
VOLTAS.NS,Voltas Limited,EQUITY,INR,india,"{'raw': 333548617728, 'fmt': '333.549B', 'longFmt': '333,548,617,728'}",4176248729,voltas
SAIL.NS,Steel Authority of India Limited,EQUITY,INR,india,"{'raw': 333127254016, 'fmt': '333.127B', 'longFmt': '333,127,254,016'}",4170972977,"steel,authority"
TATACOMM.NS,Tata Communications Limited,EQUITY,INR,india,"{'raw': 331214159872, 'fmt': '331.214B', 'longFmt': '331,214,159,872'}",4147019777,"tata,communications"
GUJGASLTD.NS,Gujarat Gas Limited,EQUITY,INR,india,"{'raw': 329182609408, 'fmt': '329.183B', 'longFmt': '329,182,609,408'}",4121583425,"gujarat,gas"
UNOMINDA.NS,UNO Minda Limited,EQUITY,INR,india,"{'raw': 324554358784, 'fmt': '324.554B', 'longFmt': '324,554,358,784'}",4063634674,"uno,minda"
PFC.NS,Power Finance Corporation Limited,EQUITY,INR,india,"{'raw': 318393614336, 'fmt': '318.394B', 'longFmt': '318,393,614,336'}",3986498089,"power,finance"
SOLARINDS.NS,Solar Industries India Limited,EQUITY,INR,india,"{'raw': 317262790656, 'fmt': '317.263B', 'longFmt': '317,262,790,656'}",3972339431,"solar,industries"
LAURUSLABS.NS,Laurus Labs Limited,EQUITY,INR,india,"{'raw': 311372677120, 'fmt': '311.373B', 'longFmt': '311,372,677,120'}",3898591324,"laurus,labs"
IDFCFIRSTB.NS,IDFC First Bank Limited,EQUITY,INR,india,"{'raw': 309458927616, 'fmt': '309.459B', 'longFmt': '309,458,927,616'}",3874629917,idfc
MANYAVAR.NS,Vedant Fashions Limited,EQUITY,INR,india,"{'raw': 309179383808, 'fmt': '309.179B', 'longFmt': '309,179,383,808'}",3871129844,vedant
SONACOMS.NS,Sona BLW Precision Forgings Limited,EQUITY,INR,india,"{'raw': 307165462528, 'fmt': '307.165B', 'longFmt': '307,165,462,528'}",3845914221,blw
IDEA.NS,Vodafone Idea Limited,EQUITY,INR,india,"{'raw': 301916717056, 'fmt': '301.917B', 'longFmt': '301,916,717,056'}",3780196466,vodafone
COROMANDEL.NS,Coromandel International Limited,EQUITY,INR,india,"{'raw': 299020189696, 'fmt': '299.02B', 'longFmt': '299,020,189,696'}",3743930032,"coromandel,international"
IGL.NS,Indraprastha Gas Limited,EQUITY,INR,india,"{'raw': 295750434816, 'fmt': '295.75B', 'longFmt': '295,750,434,816'}",3702990544,indraprastha
DALBHARAT.NS,Dalmia Bharat Limited,EQUITY,INR,india,"{'raw': 290848768000, 'fmt': '290.849B', 'longFmt': '290,848,768,000'}",3641618442,dalmia
AARTIIND.NS,Aarti Industries Limited,EQUITY,INR,india,"{'raw': 289534050304, 'fmt': '289.534B', 'longFmt': '289,534,050,304'}",3625157309,aarti
UNIONBANK.NS,Union Bank of India,EQUITY,INR,india,"{'raw': 288084721664, 'fmt': '288.085B', 'longFmt': '288,084,721,664'}",3607010759,"union,bank"
RECLTD.NS,REC Limited,EQUITY,INR,india,"{'raw': 285177741312, 'fmt': '285.178B', 'longFmt': '285,177,741,312'}",3570613447,"rec,limited"
OFSS.BO,Oracle Financial Services Software Limited,EQUITY,INR,india,"{'raw': 279683072000, 'fmt': '279.683B', 'longFmt': '279,683,072,000'}",3501816562,"oracle,financial"
